"任务id（唯一，顺次递增）(1000——2000,引子,2000——3000,第一章）（20000——25000，环任务,25001-30000，任务）"	"任务名称色彩"	"任务名称(日志，追踪面板显示)"	"接受等级（显示为可接任务的条件，接受任务的条件）"	"接受等级上限（超过此等级无法再接取此任务）"	"前置任务id(可填多个,任意一个前置任务完成,则当前任务可接)"	"所显示的章节（0=引子,1=第一章,依此类推）"	"职业限制(1=丐帮可接;2=少林可接;4=全真可接;0或7=所有职业可接)"	"是否节点任务（最大节点任务=0，节点任务1，新增其他后续递增）这列也可以不用填了，程序能分析出来"	"子任务列表（子任务数组，用逗号隔开）"	"任务分类（主线任务1，支线任务2，帮派任务3，环任务4，7日任务5）"	"任务类型（1杀怪,2对话,3收集物品,4功能类【经脉、装备、坐骑、英雄、主角级别、挑战本、法阵、生存挑战】,5通关指定副本,6,扫荡指定副本7,随机环数任务，8,跟随任务：NPC跟随玩家,9,跟随任务:玩家跟随NPC，10，新脚本控制）"	"功能类型（0,对话1,玩家达到指定等级2,玩家达到指定经脉等级3,玩家英雄卡牌激活数量4,坐骑升级5,道具升级6,坐骑突破7,挑战本最大层级8,玩家英雄卡牌升级到达等级9,加入帮派10,完成环任务的次数11,升级任意技能12,坐骑战斗力13,背旗战斗力14,宠物战斗力15,角色战斗力16,帮派贡献17,侍从数量18,侍从总的战斗力19，法阵升级20，生存挑战本21,怪物图鉴；只能填1级）"	"检测次数类型（0=计数检测，1=数值检测）"	"任务放弃标识（是否可放弃）"	"是否是日常任务0不是1是"	"手动提交"	"每日可做次数"	"日常任务类型（0=默认，1=挂机迷城）"	"接受任务NPCid（索引CreatureType）"	"接受任务以后"	"接受NPC名称（可接任务中显示用）"	"完成任务NPCid"	"完成任务以后"	"完成NPC名称（可接任务中显示用）"	"接受任务剧情（索引剧情表PlotConfig）"	"接受任务对白（索引对白表DialogSequenceConfig）"	"任务中对白（索引对白表）"	"完成任务剧情（索引剧情表PlotConfig）"	"完成任务对白（索引对白表DialogSequenceConfig）"	"任务接受屏幕消息（索引字典）"	"任务完成可交状态若提示字符串"	"任务描述（索引字典）"	"任务指引（在日志的可接任务中显示，索引字典）"	"完成条件（在日志的已接任务中显示，索引字典）"	"可接寻路Id(如果策划不用的话，不用配了，之前是用在任务标题支持寻路上，程序代码里算了，以前的思路是程序不对表的任何逻辑做分析，所以都用配置的方式，该吐槽！)"	"可接追踪简述（在追踪界面的可接任务中显示，索引字典）"	"已接追踪简述（在追踪界面的已接任务中显示，索引字典）"	"可完成追踪简述（在追踪界面的可完成任务中显示，索引字典）"	"对话NPCid（对话类任务，找谁对话）"	"怪物关卡id（杀怪类任务，怪物所在关卡）"	"功能参数组（物品收集，杀怪）"	"参数组数量(物品，怪物数量）"	"功能次数(刷星、次数、经脉、升星、坐骑升级、英雄数量、主角等级）"	"功能参数1(通关副本星级：1星-0，2星-2，3星-4)"	"完成任务扣除收集物"	"接受任务附加掉落的怪(索引到CreatureType表)"	"接收任务附加掉落Id(索引到DropCommon表)"	"采集任务可采物id(索引到CreatureType表)"	"接受任务时候关卡界面ID（-1不弹推荐关卡，其他则显示关卡界面）"	"推荐关卡ID（关卡界面中，推荐箭头指向的关卡）"	"功能脚本（类似强化等特殊功能类任务，挂载的功能脚本）"	"奖励技能点（术力）"	"奖励金币"	"奖励银币"	"奖励经验"	"奖励声望"	"奖励物品1id"	"奖励物品1数量"	"奖励物品2id"	"奖励物品2数量"	"奖励物品3id"	"奖励物品3数量"	"功能开放-接任务(程序用，不填)"	"功能开放-完成任务（未交)(程序用，不填)"	"功能开放-完成任务（已交)(程序用，不填)"	"副本开放-接任务时"	"副本开放-完成任务时"	"完成任务触发脚本"	"提交任务触发脚本"	"任务名(utf8)不填程序用"	"是否循环任务"	"新手任务"	"新手指引扫荡指定副本（不相关新手指引的不用填）"	"一键完成任务金币数"	"跟随任务npc场景ID"	"跟随npc完成任务坐标点(x,y,z)"	"多目标描述填写2，3，4目标"	"7日任务天(任务出现在第几天)"	"7日任务界面显示顺序"	"任务图片"	"任务可接描述（索引字典）"	"任务已完成描述（索引字典）"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1788"	"[FFCC00]【主线】[-]"	"迷路缘故"	"85"	"0"	"1787"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12076"	""	"白小一"	"0"	"0"	"0"	"0"	"17882"	"17880"	"17888"	"17881"	"17882"	"17883"	"0"	"17884"	"17885"	"17886"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6224288"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1789"	"[FFCC00]【主线】[-]"	"寺中聚会"	"86"	"0"	"1788"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12077"	""	"谢灵运"	"0"	"0"	"0"	"0"	"17892"	"17890"	"17898"	"17891"	"17892"	"17893"	"0"	"17894"	"17895"	"17896"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6259363"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1790"	"[FFCC00]【主线】[-]"	"准备肉食"	"86"	"0"	"1789"	"8"	"0"	"0"	""	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"17902"	"17900"	"17908"	"17901"	"17902"	"17903"	"0"	"17904"	"17905"	"17906"	"0"	"0"	"12067"	"50"	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6259363"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1791"	"[FFCC00]【主线】[-]"	"准备菜蔬"	"86"	"0"	"1790"	"8"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"17912"	"17910"	"17918"	"17911"	"17912"	"17913"	"0"	"17914"	"17915"	"17916"	"0"	"0"	"810050"	"1"	"0"	"0"	"1"	""	""	"12079"	"0"	"0"	""	""	""	""	"6259363"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1792"	"[FFCC00]【主线】[-]"	"准备海鲜"	"86"	"0"	"1791"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12078"	""	"商人"	"0"	"0"	"0"	"0"	"17922"	"17920"	"17928"	"17921"	"17922"	"17923"	"0"	"17924"	"17925"	"17926"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6259363"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1793"	"[FFCC00]【主线】[-]"	"烹饪方法"	"86"	"0"	"1792"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12077"	""	"谢灵运"	"0"	"0"	"0"	"0"	"17932"	"17930"	"17938"	"17931"	"17932"	"17933"	"0"	"17934"	"17935"	"17936"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6259363"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1794"	"[FFCC00]【主线】[-]"	"烹饪"	"86"	"0"	"1793"	"8"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"17942"	"17940"	"17948"	"17941"	"17942"	"17943"	"0"	"17944"	"17945"	"17946"	"0"	"0"	"810051"	"1"	"0"	"0"	"1"	""	""	"12080"	"0"	"0"	""	""	""	""	"6259363"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1795"	"[FFCC00]【主线】[-]"	"邀请法显"	"86"	"0"	"1794"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12072"	""	"法显"	"0"	"0"	"0"	"0"	"17952"	"17950"	"17958"	"17951"	"17952"	"17953"	"0"	"17954"	"17955"	"17956"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6259363"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1796"	"[FFCC00]【主线】[-]"	"邀请白伊"	"86"	"0"	"1795"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12084"	""	"白伊"	"0"	"0"	"0"	"0"	"17962"	"17960"	"17968"	"17961"	"17962"	"17963"	"0"	"17964"	"17965"	"17966"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6259363"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1797"	"[FFCC00]【主线】[-]"	"邀请宗越"	"87"	"0"	"1796"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12081"	""	"宗越"	"0"	"0"	"0"	"0"	"17972"	"17970"	"17978"	"17971"	"17972"	"17973"	"0"	"17974"	"17975"	"17976"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6350138"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1798"	"[FFCC00]【主线】[-]"	"开宴"	"87"	"0"	"1797"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12073"	""	"刘楚玉"	"0"	"0"	"0"	"0"	"17982"	"17980"	"17988"	"17981"	"17982"	"17983"	"0"	"17984"	"17985"	"17986"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6350138"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1799"	"[FFCC00]【主线】[-]"	"吃喝"	"87"	"0"	"1798"	"8"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"17992"	"17990"	"17998"	"17991"	"17992"	"17993"	"0"	"17994"	"17995"	"17996"	"0"	"0"	"810051"	"1"	"0"	"0"	"1"	""	""	"12080"	"0"	"0"	""	""	""	""	"6350138"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1800"	"[FFCC00]【主线】[-]"	"喝酒联诗"	"87"	"0"	"1799"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12082"	""	"萧逸明"	"0"	"0"	"0"	"0"	"18002"	"18000"	"18008"	"18001"	"18002"	"18003"	"0"	"18004"	"18005"	"18006"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6350138"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1801"	"[FFCC00]【主线】[-]"	"燕歌行1"	"87"	"0"	"1800"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12077"	""	"谢灵运"	"0"	"0"	"0"	"0"	"18012"	"18010"	"18018"	"18011"	"18012"	"18013"	"0"	"18014"	"18015"	"18016"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6350138"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1802"	"[FFCC00]【主线】[-]"	"燕歌行2"	"87"	"0"	"1801"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12073"	""	"刘楚玉"	"0"	"0"	"0"	"0"	"18022"	"18020"	"18028"	"18021"	"18022"	"18023"	"0"	"18024"	"18025"	"18026"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6350138"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1803"	"[FFCC00]【主线】[-]"	"燕歌行3"	"87"	"0"	"1802"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12083"	""	"欧阳羽"	"0"	"0"	"0"	"0"	"18032"	"18030"	"18038"	"18031"	"18032"	"18033"	"0"	"18034"	"18035"	"18036"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6350138"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1804"	"[FFCC00]【主线】[-]"	"燕歌行4"	"87"	"0"	"1803"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12072"	""	"法显"	"0"	"0"	"0"	"0"	"18042"	"18040"	"18048"	"18041"	"18042"	"18043"	"0"	"18044"	"18045"	"18046"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6350138"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1805"	"[FFCC00]【主线】[-]"	"燕歌行5"	"88"	"0"	"1804"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12081"	""	"宗越"	"0"	"0"	"0"	"0"	"18052"	"18050"	"18058"	"18051"	"18052"	"18053"	"0"	"18054"	"18055"	"18056"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6440925"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1806"	"[FFCC00]【主线】[-]"	"燕歌行6"	"88"	"0"	"1805"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12084"	""	"白伊"	"0"	"0"	"0"	"0"	"18062"	"18060"	"18068"	"18061"	"18062"	"18063"	"0"	"18064"	"18065"	"18066"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6440925"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1807"	"[FFCC00]【主线】[-]"	"一饮三百杯1"	"88"	"0"	"1806"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12073"	""	"刘楚玉"	"0"	"0"	"0"	"0"	"18072"	"18070"	"18078"	"18071"	"18072"	"18073"	"0"	"18074"	"18075"	"18076"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6440925"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1808"	"[FFCC00]【主线】[-]"	"豪饮1"	"88"	"0"	"1807"	"8"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"18082"	"18080"	"18088"	"18081"	"18082"	"18083"	"0"	"18084"	"18085"	"18086"	"0"	"0"	"810051"	"1"	"0"	"0"	"1"	""	""	"12080"	"0"	"0"	""	""	""	""	"6440925"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1809"	"[FFCC00]【主线】[-]"	"一饮三百杯2"	"88"	"0"	"1808"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12077"	""	"谢灵运"	"0"	"0"	"0"	"0"	"18092"	"18090"	"18098"	"18091"	"18092"	"18093"	"0"	"18094"	"18095"	"18096"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6440925"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1810"	"[FFCC00]【主线】[-]"	"豪饮2"	"88"	"0"	"1809"	"8"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"18102"	"18100"	"18108"	"18101"	"18102"	"18103"	"0"	"18104"	"18105"	"18106"	"0"	"0"	"810051"	"1"	"0"	"0"	"1"	""	""	"12080"	"0"	"0"	""	""	""	""	"6440925"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1811"	"[FFCC00]【主线】[-]"	"一饮三百杯3"	"88"	"0"	"1810"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12082"	""	"萧逸明"	"0"	"0"	"0"	"0"	"18112"	"18110"	"18118"	"18111"	"18112"	"18113"	"0"	"18114"	"18115"	"18116"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6440925"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1812"	"[FFCC00]【主线】[-]"	"拦酒"	"88"	"0"	"1811"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12083"	""	"欧阳羽"	"0"	"0"	"0"	"0"	"18122"	"18120"	"18128"	"18121"	"18122"	"18123"	"0"	"18124"	"18125"	"18126"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6440925"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1813"	"[FFCC00]【主线】[-]"	"一饮三百杯4"	"89"	"0"	"1812"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12073"	""	"刘楚玉"	"0"	"0"	"0"	"0"	"18132"	"18130"	"18138"	"18131"	"18132"	"18133"	"0"	"18134"	"18135"	"18136"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6531713"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1814"	"[FFCC00]【主线】[-]"	"豪饮3"	"89"	"0"	"1813"	"8"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"18142"	"18140"	"18148"	"18141"	"18142"	"18143"	"0"	"18144"	"18145"	"18146"	"0"	"0"	"810051"	"1"	"0"	"0"	"1"	""	""	"12080"	"0"	"0"	""	""	""	""	"6531713"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1815"	"[FFCC00]【主线】[-]"	"酒醒"	"89"	"0"	"1814"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12073"	""	"刘楚玉"	"0"	"0"	"0"	"0"	"18152"	"18150"	"18158"	"18151"	"18152"	"18153"	"0"	"18154"	"18155"	"18156"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6531713"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1816"	"[FFCC00]【主线】[-]"	"一脸严肃"	"89"	"0"	"1815"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12083"	""	"欧阳羽"	"0"	"0"	"0"	"0"	"18162"	"18160"	"18168"	"18161"	"18162"	"18163"	"0"	"18164"	"18165"	"18166"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6531713"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1817"	"[FFCC00]【主线】[-]"	"追问"	"89"	"0"	"1816"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12073"	""	"刘楚玉"	"0"	"0"	"0"	"0"	"18172"	"18170"	"18178"	"18171"	"18172"	"18173"	"0"	"18174"	"18175"	"18176"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6531713"	""	"100001"	"10000"	"100010"	"500"	"420003"	"5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1818"	"[FFCC00]【主线】[-]"	"玩笑"	"89"	"0"	"1817"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12083"	""	"欧阳羽"	"0"	"0"	"0"	"0"	"18182"	"18180"	"18188"	"18181"	"18182"	"18183"	"0"	"18184"	"18185"	"18186"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6531713"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1819"	"[FFCC00]【主线】[-]"	"恼羞"	"89"	"0"	"1818"	"8"	"0"	"0"	""	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"18192"	"18190"	"18198"	"18191"	"18192"	"18193"	"0"	"18194"	"18195"	"18196"	"0"	"0"	"12085"	"1"	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6531713"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1820"	"[FFCC00]【主线】[-]"	"友情"	"89"	"0"	"1819"	"8"	"0"	"0"	""	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"12077"	""	"谢灵运"	"0"	"0"	"0"	"0"	"18202"	"18200"	"18208"	"18201"	"18202"	"18203"	"0"	"18204"	"18205"	"18206"	"0"	"0"	""	""	"0"	"0"	"1"	""	""	""	"0"	"0"	""	""	""	""	"6531713"	""	"100001"	"10000"	"100010"	"500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"1821"	"[FFCC00]【主线】[-]"	"誊写"	"90"	"0"	"1820"	"8"	"0"	"0"	""	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"-1"	""	"自动"	"-1"	""	"自动"	"0"	"0"	"0"	"0"	"18212"	"18210"	"18218"	"18211"	"18212"	"18213"	"0"	"18214"	"18215"	"18216"	"0"	"0"	"810052"	"1"	"0"	"0"	"1"	""	""	"12086"	"0"	"0"	""	""	""	""	"6815363"	""	"100001"	"10000"	"100010"	"500"	"560001"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
